"EnsemblID","GeneName","Hsap","Anan","Capa","Caty","Ccap","Cjac","Csab","Ggor","Mfas","Mleu","Mmul","Mmur","Mnem","Nleu","Ogar","Ppyg","Panu","Pcoq","Ppan","Psim","Ptep","Ptro","Rbie","Rrox","Sbbo","Tgel","Tsyr","number.of.NAs"
"ENSG00000167395","ZNF646","ENST00000300850.5","ENSANAT00000052262.1","ENSCANT00000044257.1","ENSCATT00000044150.1","ENSCCAT00000046097.1","ENSCJAT00000081410.2","lcl|XM_007990538.1_cds_XP_007988729.1_1 ","ENSGGOT00000010330.3","ENSMFAT00000066519.1","ENSMLET00000063656.1","ENSMMUT00000018041.4","ENSMICT00000001609.3","ENSMNET00000034459.1","ENSNLET00000020516.2","ENSOGAT00000026978.1","ENSPPYT00000008591.2","ENSPANT00000027163.2","ENSPCOT00000035237.1","ENSPPAT00000063434.1","ENSPSMT00000012857.1","ENSPTET00000038492.1","ENSPTRT00000014812.4","ENSRBIT00000032438.1","ENSRROT00000068375.1","ENSSBOT00000044631.1","ENSTGET00000015706.1","ENSTSYT00000049265.1",0
"ENSG00000167461","RAB8A","ENST00000300935.8","ENSANAT00000035385.1","ENSCANT00000061664.1","ENSCATT00000066590.1","ENSCCAT00000041480.1","ENSCJAT00000027450.3","ENSCSAT00000003819.1","ENSGGOT00000015289.3","ENSMFAT00000034462.1","ENSMLET00000056916.1","ENSMMUT00000092611.1","ENSMICT00000038584.2","ENSMNET00000067628.1","ENSNLET00000047145.1","ENSOGAT00000013898.2","ENSPPYT00000011276.2","ENSPANT00000032626.1","ENSPCOT00000033583.1","ENSPPAT00000058363.1","ENSPSMT00000031080.1","ENSPTET00000050058.1","ENSPTRT00000019630.3","ENSRBIT00000055174.1","ENSRROT00000035208.1","ENSSBOT00000031050.1","ENSTGET00000014529.1",NA,1
"ENSG00000167487","KLHL26","ENST00000300976.9","ENSANAT00000025731.1","ENSCANT00000060182.1","ENSCATT00000059151.1","ENSCCAT00000020721.1","ENSCJAT00000014576.4","ENSCSAT00000003341.1","ENSGGOT00000027954.2","ENSMFAT00000033185.1","ENSMLET00000052356.1","ENSMMUT00000097271.1","ENSMICT00000064909.1","ENSMNET00000070224.1",NA,"ENSOGAT00000004928.2","ENSPPYT00000011346.1","ENSPANT00000022991.3","ENSPCOT00000042491.1","ENSPPAT00000056970.1","ENSPSMT00000001007.1","ENSPTET00000042059.1","ENSPTRT00000019764.4","ENSRBIT00000026333.1","ENSRROT00000037189.1","ENSSBOT00000047239.1","ENSTGET00000021725.1","ENSTSYT00000044857.1",1
"ENSG00000167491","GATAD2A","ENST00000358713.7","ENSANAT00000059657.1","ENSCANT00000047952.1","ENSCATT00000047523.1","ENSCCAT00000054388.1","ENSCJAT00000067875.2","ENSCSAT00000003126.1","ENSGGOT00000027826.2","ENSMFAT00000023631.1","ENSMLET00000056254.1","ENSMMUT00000004482.4","ENSMICT00000063958.1","ENSMNET00000065203.1","ENSNLET00000040094.1","ENSOGAT00000007447.2","ENSPPYT00000011369.2","ENSPANT00000010631.2","ENSPCOT00000026709.1","ENSPPAT00000003816.1","ENSPSMT00000003494.1","ENSPTET00000039427.1","ENSPTRT00000019809.6","ENSRBIT00000035444.1","ENSRROT00000039482.1","ENSSBOT00000043013.1","ENSTGET00000023916.1","ENSTSYT00000000284.2",0
"ENSG00000167528","ZNF641","ENST00000547026.6","ENSANAT00000055947.1","ENSCANT00000042421.1","ENSCATT00000066888.1","ENSCCAT00000054588.1","ENSCJAT00000083198.2","ENSCSAT00000004319.1","ENSGGOT00000048776.1","ENSMFAT00000028337.1","ENSMLET00000064113.1","ENSMMUT00000060562.2","ENSMICT00000041465.2","ENSMNET00000069233.1","ENSNLET00000059200.1","ENSOGAT00000005521.2","ENSPPYT00000005290.2","ENSPANT00000014621.2","ENSPCOT00000002195.1","ENSPPAT00000065391.1","ENSPSMT00000010147.1","ENSPTET00000015905.1","ENSPTRT00000080018.1","ENSRBIT00000039905.1","ENSRROT00000033229.1","ENSSBOT00000048222.1","ENSTGET00000037175.1","ENSTSYT00000037315.1",0
"ENSG00000167548","KMT2D","ENST00000301067.12","ENSANAT00000031070.1","ENSCANT00000035725.1","ENSCATT00000055996.1","ENSCCAT00000051209.1",NA,"ENSCSAT00000004214.1","ENSGGOT00000008011.3","ENSMFAT00000012988.1","ENSMLET00000030797.1","ENSMMUT00000067557.2","ENSMICT00000017547.3","ENSMNET00000045010.1","ENSNLET00000022775.2","ENSOGAT00000013471.2","ENSPPYT00000005313.2","ENSPANT00000020140.2","ENSPCOT00000032862.1","ENSPPAT00000003105.1","ENSPSMT00000008336.1","ENSPTET00000012068.1","ENSPTRT00000048192.4","ENSRBIT00000033703.1","ENSRROT00000047446.1","ENSSBOT00000055162.1",NA,"ENSTSYT00000001131.2",2
"ENSG00000167554","ZNF610","ENST00000403906.8",NA,"ENSCANT00000048290.1","lcl|XM_012081170.1_cds_XP_011936560.1_1 ","ENSCCAT00000057530.1","lcl|XM_017968016.2_cds_XP_017823505.1_1 ","ENSCSAT00000016546.1","ENSGGOT00000055471.1","ENSMFAT00000032247.1","ENSMLET00000059991.1",NA,NA,"ENSMNET00000046465.1","ENSNLET00000053992.1",NA,"lcl|XM_024238205.1_cds_XP_024093973.1_1 ","ENSPANT00000035065.1",NA,"ENSPPAT00000047621.1",NA,"ENSPTET00000035089.1","ENSPTRT00000092068.1","ENSRBIT00000033356.1","ENSRROT00000070399.1",NA,"ENSTGET00000007301.1",NA,8
"ENSG00000167555","ZNF528","ENST00000360465.8","ENSANAT00000025815.1","ENSCANT00000043397.1","lcl|XM_012081286.1_cds_XP_011936676.1_1 ","ENSCCAT00000051634.1",NA,"ENSCSAT00000016552.1","ENSGGOT00000068332.1","ENSMFAT00000035370.1","ENSMLET00000033537.1","ENSMMUT00000103932.1",NA,"ENSMNET00000038484.1","ENSNLET00000045905.1",NA,"ENSPPYT00000033112.1","ENSPANT00000005285.2",NA,"ENSPPAT00000065777.1",NA,"ENSPTET00000035171.1","ENSPTRT00000095257.1","ENSRBIT00000063864.1","ENSRROT00000057923.1","ENSSBOT00000030172.1","ENSTGET00000007204.1",NA,6
"ENSG00000167562","ZNF701","ENST00000391785.8",NA,"ENSCANT00000058945.1","ENSCATT00000050120.1",NA,NA,"ENSCSAT00000016574.1","ENSGGOT00000023275.2","ENSMFAT00000009624.1","ENSMLET00000046309.1","ENSMMUT00000006280.4",NA,"ENSMNET00000047833.1","ENSNLET00000041020.1",NA,"ENSPPYT00000032985.1","ENSPANT00000007747.2",NA,"ENSPPAT00000045516.1",NA,"ENSPTET00000035492.1","ENSPTRT00000091688.1","ENSRBIT00000052543.1","ENSRROT00000069186.1",NA,"ENSTGET00000007517.1",NA,9
"ENSG00000167565","SERTAD3","ENST00000322354.4","ENSANAT00000058807.1","ENSCANT00000006291.1","ENSCATT00000026422.1","ENSCCAT00000022073.1","ENSCJAT00000069594.1","ENSCSAT00000019706.1","ENSGGOT00000042836.1","ENSMFAT00000036129.1","ENSMLET00000020750.1","ENSMMUT00000080521.1","lcl|XM_012774570.2_cds_XP_012630024.1_1 ","ENSMNET00000013640.1","ENSNLET00000047204.1","ENSOGAT00000001181.1","ENSPPYT00000011624.1","ENSPANT00000016981.2","lcl|XM_012657123.1_cds_XP_012512577.1_1 ","ENSPPAT00000013905.1","ENSPSMT00000037585.1","ENSPTET00000053231.1","ENSPTRT00000098006.1","ENSRBIT00000025727.1","ENSRROT00000011514.1","ENSSBOT00000023281.1","ENSTGET00000035969.1","lcl|XM_008069794.1_cds_XP_008067985.1_1 ",0
"ENSG00000167612","ANKRD33","ENST00000301190.11",NA,"ENSCANT00000054076.1","ENSCATT00000057048.1","ENSCCAT00000057342.1",NA,"ENSCSAT00000003869.1","ENSGGOT00000006683.3","ENSMFAT00000032665.1","ENSMLET00000054586.1","ENSMMUT00000007021.4",NA,"ENSMNET00000053833.1","ENSNLET00000022666.2","ENSOGAT00000033121.1","ENSPPYT00000005374.1","ENSPANT00000020136.2",NA,NA,NA,NA,"ENSPTRT00000009161.3","ENSRBIT00000036830.1","ENSRROT00000004846.1","ENSSBOT00000032354.1","ENSTGET00000008011.1",NA,8
"ENSG00000167625","ZNF526","ENST00000301215.8","ENSANAT00000053735.1","lcl|XM_011936552.1_cds_XP_011791942.1_1 ","lcl|XM_012086912.1_cds_XP_011942302.1_1 ","ENSCCAT00000021834.1","ENSCJAT00000024791.2","ENSCSAT00000019709.1","lcl|XM_019014728.1_cds_XP_018870273.1_1 ","lcl|XM_005589396.2_cds_XP_005589453.1_1 ","lcl|XM_011982894.1_cds_XP_011838284.1_1 ","ENSMMUT00000078900.2","lcl|XM_012758507.1_cds_XP_012613961.1_1 ","lcl|XM_011764575.1_cds_XP_011762877.1_1 ","ENSNLET00000023891.2","ENSOGAT00000024578.1","ENSPPYT00000011673.1","lcl|XM_003915618.2_cds_XP_003915667.1_1 ","lcl|XM_012653355.1_cds_XP_012508809.1_1 ","lcl|XM_003811768.5_cds_XP_003811816.1_1 ","ENSPSMT00000028013.1","ENSPTET00000035596.1","lcl|XM_001153532.3_cds_XP_001153532.1_1 ","lcl|XM_017849834.1_cds_XP_017705323.1_1 ","lcl|XM_030913347.1_cds_XP_030769207.1_1 ","ENSSBOT00000022068.1","ENSTGET00000031092.1","lcl|XM_008048269.2_cds_XP_008046460.1_1 ",0
"ENSG00000167635","ZNF146","ENST00000443387.2","ENSANAT00000003381.1","ENSCANT00000004583.1","ENSCATT00000026042.1","ENSCCAT00000021647.1","ENSCJAT00000067786.1",NA,"ENSGGOT00000031282.2","ENSMFAT00000046626.1","ENSMLET00000001388.1","ENSMMUT00000096699.1","ENSMICT00000010265.3","ENSMNET00000024754.1","ENSNLET00000033272.1",NA,"ENSPPYT00000011514.1","ENSPANT00000008232.2","ENSPCOT00000014915.1","ENSPPAT00000008767.1","ENSPSMT00000002740.1","ENSPTET00000013799.1","ENSPTRT00000087407.1",NA,"ENSRROT00000019162.1","ENSSBOT00000018629.1","ENSTGET00000011408.1","ENSTSYT00000041556.1",3
"ENSG00000167637","ZNF283","ENST00000618787.5","ENSANAT00000040044.1","ENSCANT00000045246.1","ENSCATT00000026840.1","ENSCCAT00000041292.1","ENSCJAT00000025902.3","ENSCSAT00000001380.1","ENSGGOT00000049844.1","ENSMFAT00000026243.1","ENSMLET00000047432.1","ENSMMUT00000001837.4","ENSMICT00000066138.1","ENSMNET00000064034.1","ENSNLET00000002265.2","ENSOGAT00000030166.1","ENSPPYT00000011714.1","ENSPANT00000007709.2","ENSPCOT00000029728.1","ENSPPAT00000051390.1","ENSPSMT00000018542.1","lcl|XM_023190498.2_cds_XP_023046266.1_1 ","ENSPTRT00000020630.6","ENSRBIT00000039165.1","ENSRROT00000060126.1","ENSSBOT00000026638.1","lcl|XM_025368861.1_cds_XP_025224646.1_1 ",NA,1
"ENSG00000167670","CHAF1A","ENST00000301280.10","ENSANAT00000032842.1","ENSCANT00000039873.1","ENSCATT00000053664.1","ENSCCAT00000023873.1","ENSCJAT00000014518.4","ENSCSAT00000008642.1",NA,"ENSMFAT00000029892.1",NA,"ENSMMUT00000105561.1",NA,"ENSMNET00000055964.1","ENSNLET00000004025.3",NA,"ENSPPYT00000010961.1","ENSPANT00000027890.2",NA,"ENSPPAT00000042751.1",NA,"ENSPTET00000033041.1","ENSPTRT00000018938.5","ENSRBIT00000017838.1","ENSRROT00000034711.1",NA,"ENSTGET00000024426.1",NA,8
"ENSG00000167685","ZNF444","ENST00000337080.8","ENSANAT00000056033.1",NA,"ENSCATT00000047227.1","ENSCCAT00000022002.1","ENSCJAT00000006490.4","ENSCSAT00000016848.1","ENSGGOT00000033330.2","ENSMFAT00000064828.1",NA,"ENSMMUT00000086471.1","ENSMICT00000061740.1","ENSMNET00000032627.1","ENSNLET00000055936.1","ENSOGAT00000034088.1","ENSPPYT00000012142.2","ENSPANT00000037900.1","ENSPCOT00000016757.1","ENSPPAT00000054663.1","ENSPSMT00000041769.1","ENSPTET00000000757.1","ENSPTRT00000085408.1",NA,"ENSRROT00000060885.1",NA,"ENSTGET00000020380.1",NA,5
"ENSG00000167766","ZNF83","ENST00000541777.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSPPYT00000012025.1",NA,NA,NA,NA,NA,NA,NA,"lcl|XM_030942078.1_cds_XP_030797938.1_1 ",NA,"ENSTGET00000007535.1",NA,23
"ENSG00000167771","RCOR2","ENST00000301459.5","ENSANAT00000022810.1","ENSCANT00000060988.1","ENSCATT00000043448.1","ENSCCAT00000050436.1","ENSCJAT00000035858.3","ENSCSAT00000004929.1","ENSGGOT00000016126.3","ENSMFAT00000017756.1","ENSMLET00000058383.1","ENSMMUT00000092493.1","ENSMICT00000016901.3","ENSMNET00000053663.1","ENSNLET00000006020.3","ENSOGAT00000007113.2","ENSPPYT00000003738.2","ENSPANT00000005640.2","ENSPCOT00000028144.1","ENSPPAT00000061690.1","ENSPSMT00000004889.1","ENSPTET00000024651.1",NA,NA,"ENSRROT00000052207.1","ENSSBOT00000026423.1","ENSTGET00000019918.1",NA,3
"ENSG00000167785","ZNF558","ENST00000601372.6","ENSANAT00000008488.1","ENSCANT00000054678.1","ENSCATT00000069178.1","ENSCCAT00000013532.1","ENSCJAT00000101509.1","ENSCSAT00000005884.1","ENSGGOT00000060907.1","ENSMFAT00000017635.1","ENSMLET00000040082.1","ENSMMUT00000109864.1","ENSMICT00000040578.2","ENSMNET00000046952.1","ENSNLET00000050602.1","ENSOGAT00000008207.2","ENSPPYT00000011088.2","ENSPANT00000035314.1","ENSPCOT00000033722.1","ENSPPAT00000048425.1","ENSPSMT00000031218.1","ENSPTET00000045497.1","ENSPTRT00000099109.1","ENSRBIT00000055705.1","ENSRROT00000049646.1","ENSSBOT00000036818.1","ENSTGET00000033686.1","ENSTSYT00000047241.1",0
"ENSG00000167800","TBX10","ENST00000335385.3","ENSANAT00000041508.1","ENSCANT00000063322.1","ENSCATT00000034561.1","ENSCCAT00000053624.1","lcl|XM_002755624.5_cds_XP_002755670.3_1 ","ENSCSAT00000006779.1","ENSGGOT00000024322.2","ENSMFAT00000040242.1","lcl|XM_011987033.1_cds_XP_011842423.1_1 ","ENSMMUT00000096347.1","lcl|XM_012757406.2_cds_XP_012612860.1_1 ","ENSMNET00000041777.1",NA,"lcl|XM_003798310.2_cds_XP_003798358.1_1 ",NA,"ENSPANT00000006997.2","lcl|XM_012665473.1_cds_XP_012520927.1_1 ","ENSPPAT00000036713.1","ENSPSMT00000029367.1","ENSPTET00000047239.1","ENSPTRT00000007408.4","ENSRBIT00000037867.1","ENSRROT00000056487.1","ENSSBOT00000039081.1","ENSTGET00000005036.1","ENSTSYT00000031191.1",2
"ENSG00000167840","ZNF232","ENST00000575898.5","ENSANAT00000057262.1","ENSCANT00000048755.1","ENSCATT00000036589.1","ENSCCAT00000046025.1","ENSCJAT00000022415.3","ENSCSAT00000010950.1","ENSGGOT00000014422.3","ENSMFAT00000033875.1","ENSMLET00000048342.1","lcl|XM_015118381.2_cds_XP_014973867.2_1 ","ENSMICT00000008080.3","ENSMNET00000034832.1","ENSNLET00000023280.2",NA,"ENSPPYT00000032961.1","ENSPANT00000036882.1","ENSPCOT00000017876.1","ENSPPAT00000055534.1","ENSPSMT00000030348.1","ENSPTET00000028186.1","ENSPTRT00000015902.4","ENSRBIT00000042730.1","ENSRROT00000028768.1","ENSSBOT00000036004.1","ENSTGET00000029978.1","ENSTSYT00000008088.2",1
"ENSG00000167962","ZNF598","ENST00000562103.2","ENSANAT00000034536.1","ENSCANT00000037018.1","ENSCATT00000055671.1","ENSCCAT00000019851.1","ENSCJAT00000029631.3","ENSCSAT00000009187.1","ENSGGOT00000029935.2","ENSMFAT00000022763.1","ENSMLET00000033773.1","ENSMMUT00000028132.4","ENSMICT00000032920.2","ENSMNET00000063841.1","ENSNLET00000011507.3",NA,"ENSPPYT00000008230.2","ENSPANT00000010443.2",NA,"ENSPPAT00000065385.1",NA,"ENSPTET00000049193.1","ENSPTRT00000014061.4","ENSRBIT00000022791.1","ENSRROT00000028960.1","ENSSBOT00000041487.1","ENSTGET00000005106.1","ENSTSYT00000026523.1",3
"ENSG00000167967","E4F1","ENST00000301727.9","ENSANAT00000059963.1","ENSCANT00000050209.1","ENSCATT00000049180.1","ENSCCAT00000053563.1","ENSCJAT00000052586.2","ENSCSAT00000008935.1","ENSGGOT00000014298.3","ENSMFAT00000029329.1","ENSMLET00000040320.1","ENSMMUT00000027020.4","ENSMICT00000005893.3","ENSMNET00000045133.1","ENSNLET00000035078.1",NA,NA,"ENSPANT00000000100.2","ENSPCOT00000026024.1","ENSPPAT00000038404.1","ENSPSMT00000038237.1","ENSPTET00000047049.1","ENSPTRT00000014096.5","ENSRBIT00000051934.1","ENSRROT00000029229.1","ENSSBOT00000055437.1","ENSTGET00000000052.1",NA,3
"ENSG00000167981","ZNF597","ENST00000301744.7","ENSANAT00000037958.1","ENSCANT00000027339.1","ENSCATT00000069661.1","ENSCCAT00000035365.1","ENSCJAT00000038516.2","ENSCSAT00000008112.1","ENSGGOT00000067995.1","ENSMFAT00000007850.1","ENSMLET00000049199.1","ENSMMUT00000087460.1",NA,"ENSMNET00000040016.1","ENSNLET00000012326.3",NA,"lcl|XM_024233640.1_cds_XP_024089408.1_1 ","ENSPANT00000018371.2",NA,"ENSPPAT00000043161.1",NA,"ENSPTET00000015403.1","ENSPTRT00000014189.3","ENSRBIT00000007100.1","ENSRROT00000065395.1","ENSSBOT00000039991.1","ENSTGET00000037591.1",NA,5
"ENSG00000167986","DDB1","ENST00000301764.12","ENSANAT00000025752.1","ENSCANT00000024170.1","ENSCATT00000068497.1","ENSCCAT00000053846.1","ENSCJAT00000037873.4","ENSCSAT00000004429.1","ENSGGOT00000004081.3","ENSMFAT00000004292.1","ENSMLET00000063877.1","ENSMMUT00000087767.1","ENSMICT00000013720.3","ENSMNET00000039439.1","ENSNLET00000003003.3","ENSOGAT00000016116.2","ENSPPYT00000003815.2","ENSPANT00000007097.2","ENSPCOT00000018415.1","ENSPPAT00000047367.1","ENSPSMT00000035335.1","ENSPTET00000011491.1","ENSPTRT00000006972.6","ENSRBIT00000043211.1","ENSRROT00000060489.1","ENSSBOT00000022775.1","ENSTGET00000027556.1","ENSTSYT00000008133.2",0
"ENSG00000168002","POLR2G","ENST00000301788.12","ENSANAT00000058236.1","ENSCANT00000062335.1","ENSCATT00000045643.1","ENSCCAT00000048607.1","ENSCJAT00000080951.2","ENSCSAT00000004760.1","ENSGGOT00000011782.3","ENSMFAT00000025801.1","ENSMLET00000040921.1","ENSMMUT00000062909.2","ENSMICT00000009960.3","ENSMNET00000061376.1",NA,"ENSOGAT00000027589.1","ENSPPYT00000003765.2","ENSPANT00000022233.2","ENSPCOT00000034641.1","ENSPPAT00000056879.1","ENSPSMT00000038429.1","ENSPTET00000019290.1","lcl|XM_024347206.1_cds_XP_024202974.1_1 ","ENSRBIT00000010447.1",NA,"ENSSBOT00000016634.1","ENSTGET00000022983.1","ENSTSYT00000011908.2",2
"ENSG00000168036","CTNNB1","ENST00000349496.11","ENSANAT00000050455.1","ENSCANT00000034581.1","ENSCATT00000045754.1","ENSCCAT00000033373.1","ENSCJAT00000097243.1","ENSCSAT00000014988.1","ENSGGOT00000043042.1","ENSMFAT00000026247.1","ENSMLET00000032606.1","ENSMMUT00000089399.1","ENSMICT00000072935.1","ENSMNET00000005368.1","ENSNLET00000033681.1","ENSOGAT00000016166.2","ENSPPYT00000016265.2","ENSPANT00000022038.2","ENSPCOT00000033428.1","ENSPPAT00000047519.1","ENSPSMT00000037656.1","ENSPTET00000022297.1","ENSPTRT00000091692.1","ENSRBIT00000046596.1","ENSRROT00000054703.1","ENSSBOT00000042703.1","ENSTGET00000023338.1","ENSTSYT00000049239.1",0
"ENSG00000168062","BATF2","ENST00000301887.9","ENSANAT00000047478.1","ENSCANT00000060011.1","ENSCATT00000000949.1","ENSCCAT00000022739.1","ENSCJAT00000089116.1","ENSCSAT00000005599.1","ENSGGOT00000034171.2","ENSMFAT00000018048.1","ENSMLET00000064333.1","ENSMMUT00000076101.2",NA,"ENSMNET00000016984.1","ENSNLET00000006903.2",NA,"ENSPPYT00000003699.2","ENSPANT00000051639.1",NA,"ENSPPAT00000049322.1",NA,"ENSPTET00000031034.1","ENSPTRT00000007204.3","ENSRBIT00000064140.1","ENSRROT00000064384.1","ENSSBOT00000044554.1","ENSTGET00000015162.1",NA,5
"ENSG00000168066","SF1","ENST00000377387.5","ENSANAT00000035578.1","ENSCANT00000060318.1","ENSCATT00000015493.1","ENSCCAT00000057986.1","ENSCJAT00000055994.2","ENSCSAT00000005300.1","lcl|XM_004051466.3_cds_XP_004051514.1_1 ","ENSMFAT00000034873.1",NA,"ENSMMUT00000031813.4","ENSMICT00000026437.2","ENSMNET00000054009.1","ENSNLET00000047043.1","ENSOGAT00000016203.2","ENSPPYT00000003710.1","ENSPANT00000027391.2","ENSPCOT00000040657.1","ENSPPAT00000007175.1","ENSPSMT00000002859.1","ENSPTET00000030152.1","ENSPTRT00000101422.1","ENSRBIT00000062741.1","ENSRROT00000070073.1",NA,"ENSTGET00000016386.1",NA,3
"ENSG00000168071","CCDC88B","ENST00000356786.10","ENSANAT00000040809.1","ENSCANT00000061627.1","ENSCATT00000037964.1","ENSCCAT00000022480.1","ENSCJAT00000035139.3","ENSCSAT00000005248.1",NA,NA,"ENSMLET00000049416.1","ENSMMUT00000010638.4","ENSMICT00000017001.3","ENSMNET00000043398.1",NA,"ENSOGAT00000032433.1",NA,"ENSPANT00000041987.1","ENSPCOT00000019966.1","ENSPPAT00000041297.1","ENSPSMT00000006139.1",NA,"ENSPTRT00000007155.4","ENSRBIT00000059646.1","ENSRROT00000068988.1","ENSSBOT00000040940.1","ENSTGET00000017838.1",NA,6
"ENSG00000168096","ANKS3","ENST00000304283.9",NA,"ENSCANT00000045936.1","ENSCATT00000058216.1","ENSCCAT00000056642.1",NA,"ENSCSAT00000007103.1","ENSGGOT00000010983.3","ENSMFAT00000025888.1","ENSMLET00000049867.1","ENSMMUT00000039609.3","ENSMICT00000015880.3","ENSMNET00000056474.1","ENSNLET00000012628.3","ENSOGAT00000025872.1","ENSPPYT00000008323.2","ENSPANT00000023509.2","ENSPCOT00000025867.1","ENSPPAT00000055208.1","ENSPSMT00000041121.1","ENSPTET00000010393.1","ENSPTRT00000077500.1","ENSRBIT00000035089.1","ENSRROT00000047342.1",NA,"ENSTGET00000035547.1",NA,4
"ENSG00000168152","THAP9","ENST00000302236.10","ENSANAT00000030970.1","ENSCANT00000039709.1","ENSCATT00000045042.1","ENSCCAT00000046691.1","ENSCJAT00000009848.4",NA,"ENSGGOT00000011677.3","ENSMFAT00000063520.1","ENSMLET00000046423.1","ENSMMUT00000011898.4",NA,"ENSMNET00000064668.1","ENSNLET00000011418.2",NA,"ENSPPYT00000017303.2","ENSPANT00000009153.2","ENSPCOT00000025797.1","ENSPPAT00000040948.1","ENSPSMT00000030639.1","ENSPTET00000028276.1","ENSPTRT00000085666.1","ENSRBIT00000056046.1","ENSRROT00000052178.1","ENSSBOT00000048856.1","ENSTGET00000014424.1","ENSTSYT00000005272.2",3
"ENSG00000168214","RBPJ","ENST00000361572.10","ENSANAT00000040147.1","ENSCANT00000007266.1","ENSCATT00000067766.1","ENSCCAT00000047604.1","ENSCJAT00000041397.4",NA,"ENSGGOT00000052964.1","ENSMFAT00000022870.1","ENSMLET00000037571.1","ENSMMUT00000042360.3","ENSMICT00000016009.3","ENSMNET00000053264.1","ENSNLET00000021561.2","ENSOGAT00000007915.2","ENSPPYT00000017038.2","ENSPANT00000032840.1","ENSPCOT00000017959.1","ENSPPAT00000061585.1","ENSPSMT00000007153.1",NA,"ENSPTRT00000098499.1","ENSRBIT00000057169.1","ENSRROT00000010508.1","ENSSBOT00000032533.1","ENSTGET00000042497.1","ENSTSYT00000029556.1",2
"ENSG00000168228","ZCCHC4","ENST00000302874.9","ENSANAT00000052055.1","ENSCANT00000057634.1","ENSCATT00000033114.1","ENSCCAT00000058333.1","ENSCJAT00000025761.4",NA,"ENSGGOT00000022936.2","ENSMFAT00000027580.1","ENSMLET00000035677.1","lcl|XM_015138119.2_cds_XP_014993605.1_1 ","ENSMICT00000017184.3","ENSMNET00000029933.1","ENSNLET00000021453.2","ENSOGAT00000002066.2","ENSPPYT00000017030.2","ENSPANT00000021334.2","ENSPCOT00000026190.1","ENSPPAT00000038685.1","ENSPSMT00000034451.1","ENSPTET00000039195.1","ENSPTRT00000029785.4","ENSRBIT00000044131.1","ENSRROT00000003354.1","ENSSBOT00000024623.1","ENSTGET00000042185.1","ENSTSYT00000000363.2",1
"ENSG00000168267","PTF1A","ENST00000376504.4","ENSANAT00000021254.1",NA,"ENSCATT00000061601.1","ENSCCAT00000023875.1","ENSCJAT00000015363.2","ENSCSAT00000010517.1","ENSGGOT00000015264.3","ENSMFAT00000066511.1",NA,"ENSMMUT00000083657.1",NA,"ENSMNET00000034256.1","ENSNLET00000016450.3","ENSOGAT00000029131.1",NA,"ENSPANT00000021013.2","ENSPCOT00000033017.1","lcl|XM_034930103.1_cds_XP_034785994.1_1 ","ENSPSMT00000000457.1","ENSPTET00000046167.1","ENSPTRT00000103183.1","ENSRBIT00000045483.1","ENSRROT00000054693.1",NA,"ENSTGET00000005641.1",NA,6
"ENSG00000168269","FOXI1","ENST00000306268.8","ENSANAT00000033378.1","ENSCANT00000048481.1","ENSCATT00000052619.1","ENSCCAT00000041917.1","ENSCJAT00000074463.2","ENSCSAT00000008161.1","ENSGGOT00000015836.3","ENSMFAT00000046543.1","ENSMLET00000039369.1","ENSMMUT00000019824.4","ENSMICT00000063460.1","ENSMNET00000020876.1","ENSNLET00000006500.2","ENSOGAT00000028824.1","ENSPPYT00000018659.2","ENSPANT00000039851.1","ENSPCOT00000032446.1","ENSPPAT00000027391.1","ENSPSMT00000027395.1","ENSPTET00000047951.1","ENSPTRT00000032380.4","ENSRBIT00000052404.1","ENSRROT00000056211.1","ENSSBOT00000051828.1","ENSTGET00000016652.1","ENSTSYT00000027410.1",0
"ENSG00000168283","BMI1","ENST00000376663.8","ENSANAT00000034313.1","ENSCANT00000023816.1","ENSCATT00000039398.1","ENSCCAT00000042734.1","ENSCJAT00000052975.3",NA,"ENSGGOT00000027528.2","ENSMFAT00000012100.1","ENSMLET00000043039.1","ENSMMUT00000096219.1","ENSMICT00000042489.2","ENSMNET00000043259.1","ENSNLET00000016403.3","ENSOGAT00000011623.1","ENSPPYT00000002567.2","ENSPANT00000057667.1","ENSPCOT00000030251.1","ENSPPAT00000046301.1","ENSPSMT00000002144.1","ENSPTET00000045479.1","ENSPTRT00000103035.1",NA,"ENSRROT00000046397.1","ENSSBOT00000047185.1","ENSTGET00000006399.1","ENSTSYT00000045866.1",2
